census_id,country,year,census_label,geolev2,single_m20s,wh_ratio,poly_men,poly_women,avg_educ,log_popdens,sex_ratio
364_2006,364,2006,Iran 2006,364010011,0.592037708989472,0.995650163924935,0.00703075896141609,0.00491548452468681,,5.14557401862285,1.00450488673837
364_2006,364,2006,Iran 2006,364010012,0.557666891775528,0.961749426248762,0.00433124345531607,0.00427122034691944,,4.73646156097033,1.05267515431337
364_2006,364,2006,Iran 2006,364010017,0.501039218726407,0.953178971293666,0.00488529389133212,0.00468437155968593,,4.41000648037617,1.04747293185394
364_2006,364,2006,Iran 2006,364010013,0.569344331828743,0.997415520498399,0,0,,0.678033557267663,1.01980460132367
364_2006,364,2006,Iran 2006,364010014,0.577404362691232,0.980972099509266,0.00389872366698247,0.00374239719598279,,2.64971459716345,0.975499518553683
364_2006,364,2006,Iran 2006,364010015,0.642946545862534,0.983803367275293,0,0,,2.31055325510354,0.98159038130197
364_2006,364,2006,Iran 2006,364011001,0.520743857103999,0.976811324792329,0.0143241589949658,0.0153001793304407,,2.14826769699709,0.964604211376452
364_2006,364,2006,Iran 2006,364011002,0.455715502308947,0.940969068818835,0.0129048969948911,0.0119055022353047,,3.07408120117625,1.06739528643456
364_2006,364,2006,Iran 2006,364011003,0.438800898264376,0.99328995156325,0.00735447085564588,0.00768905025226446,,2.09556093763106,0.942530861740495
364_2006,364,2006,Iran 2006,364011004,0.493988112347894,0.972195376933071,0.00258196590433515,0.00234911743858375,,3.024319726713,1.00091703532748
364_2006,364,2006,Iran 2006,364011005,0.434123949059263,0.946324731529105,0.0116413310199154,0.0103303089509657,,2.90306856356715,1.00448717761983
364_2006,364,2006,Iran 2006,364011010,0.279967342550915,0.96638181887268,0.0135652852410227,0.0101418440851206,,5.71981987236367,0.956276219728713
364_2006,364,2006,Iran 2006,364011006,0.439889356032097,0.976483451296695,0.00960087559038069,0.00571914626266149,,1.95302764387382,1.01463692640533
364_2006,364,2006,Iran 2006,364011008,0.459034071928635,0.987015388980942,0.00535490787531588,0.00505718532121799,,2.68648604396294,1.02857828157203
364_2006,364,2006,Iran 2006,364011009,0.461430940329736,0.915900526406621,0.00899679715965669,0.00881884609260275,,2.01490302054226,1.1638713986209
364_2006,364,2006,Iran 2006,364011007,0.44469573050755,0.989578988626982,0.0067017463657636,0.00601507817696617,,1.25846098418387,0.919390040892216
364_2006,364,2006,Iran 2006,364012001,0.51868975453871,0.965032497088061,0.0021886875902171,0.00262859681036905,,4.32941670450699,1.06010960298817
364_2006,364,2006,Iran 2006,364012002,0.578762626262626,0.976720988881993,0.00644312186564728,0.00561531653652689,,2.77695416076996,0.968282555221905
364_2006,364,2006,Iran 2006,364012007,0.536153392643848,0.987372931102919,0.00466577833087206,0.0045720358311473,,3.95239692593983,0.951311603058132
364_2006,364,2006,Iran 2006,364012009,0.625347234562092,0.964945526648743,0.00276524968773743,0.00256965188615631,,5.99642718838364,1.01970040151114
364_2006,364,2006,Iran 2006,364012003,0.517551020866192,1.00028340811055,0.0045000970076827,0.00423888418269525,,3.7844168426953,0.944954146831373
364_2006,364,2006,Iran 2006,364012004,0.439167267980193,0.93673047007948,0.00592351267457701,0.00644653696696476,,3.8932478438862,1.05658132929424
364_2006,364,2006,Iran 2006,364012005,0.53306450210253,0.998088049092541,0.0181414556658104,0.0159741370061793,,2.84723225195248,0.995797565729007
364_2006,364,2006,Iran 2006,364012008,0.593353135981423,0.947398780603191,0.00591397492484592,0.00589979158654415,,3.93417578917726,1.05880881169991
364_2006,364,2006,Iran 2006,364012006,0.522603807640054,0.958629375889777,0.00831008708476371,0.00702875949149261,,3.16167037693393,0.98825338378066
364_2006,364,2006,Iran 2006,364013006,0.629159133895871,0.978645972831118,0.0026066996527533,0.00206220216303161,,4.55029156316392,1.00288197528438
364_2006,364,2006,Iran 2006,364013007,0.604101701690841,0.987138414122943,0.000861096726277682,0.000898667309999787,,5.37698988264538,1.00162480729115
364_2006,364,2006,Iran 2006,364013001,0.556586537421741,0.949024390009107,0,0,,4.80623168667593,1.01393611120114
364_2006,364,2006,Iran 2006,364013008,0.613508309587803,0.978363075914767,0,0,,5.51080436233513,0.991627075371156
364_2006,364,2006,Iran 2006,364013005,0.458350104535063,0.9109278591326,0.00460804729375455,0.00520423431398358,,3.59731226058845,0.981041892500596
364_2006,364,2006,Iran 2006,364013002,0.573384460581321,0.956719639980737,0.00392359554293495,0.00395008392246848,,3.46229246189371,1.00258586473619
364_2006,364,2006,Iran 2006,364013003,0.54237502167924,0.945692026218142,0.0011745081682332,0.00139560413892976,,4.31748811353631,1.00871090854267
364_2006,364,2006,Iran 2006,364013004,0.502612419052802,0.975330577273448,0.00529094966472091,0.0063302358188505,,3.28541232295737,0.921027611135729
364_2006,364,2006,Iran 2006,364014005,0.686261013635132,0.992525436740802,0.00414172952675592,0.00338982529834843,,4.12309397550809,1.0099627911806
364_2006,364,2006,Iran 2006,364014001,0.637004702049848,1.00589690754107,0.00445419372044456,0.00417101111030689,,4.97549164250618,1.00714862399814
364_2006,364,2006,Iran 2006,364014002,0.6578633428331,0.977349726126212,0.00601756068689079,0.00679829612735572,,3.01111334929983,1.04874522942042
364_2006,364,2006,Iran 2006,364014003,0.578504896800563,0.980215961349892,0.00829391725753525,0.00786840384936984,,5.74402832666223,1.05218308561103
364_2006,364,2006,Iran 2006,364014006,0.633709005222968,0.969625326817957,0.00437416374128607,0.00427868523279883,,2.91017441841675,0.930636378309957
364_2006,364,2006,Iran 2006,364014004,0.661694928070474,0.971173203835974,0.025051838615536,0.0216288149459927,,2.32922706853638,1.05205563861414
364_2006,364,2006,Iran 2006,364015007,0.664037301129423,0.967048276412095,0.00936889385134621,0.0085571524591645,,4.55261290629705,1.02865531745954
364_2006,364,2006,Iran 2006,364015001,0.613876795729427,0.971121839989137,0.00224903097257683,0.00215254493998265,,4.0935108942008,1.0270439801206
364_2006,364,2006,Iran 2006,364015002,0.699141229590859,0.966042343168249,0.00531685022826363,0.00515548462842491,,5.76258587334232,1.00483832520421
364_2006,364,2006,Iran 2006,364015008,0.53347645591533,0.962983183441693,0.00485241148086899,0.0051965506885214,,3.54500906608453,1.0281401002183
364_2006,364,2006,Iran 2006,364015003,0.643112870373929,0.945057774539188,0.00229518017846475,0.00257055339070667,,3.23592959142774,1.0640758897247
364_2006,364,2006,Iran 2006,364015004,0.68053588065694,0.954690482937414,0.00262559775185491,0.00267857097006276,,4.35079394405604,1.03565467799341
364_2006,364,2006,Iran 2006,364015005,0.549712949480902,0.945083027684269,0.00509408129427724,0.00473219346902809,,3.93005936490894,0.976631424219388
364_2006,364,2006,Iran 2006,364015009,0.69020252073104,0.964648166437512,0.00584893846382256,0.00758830945313316,,3.90861724903825,1.05543997812615
364_2006,364,2006,Iran 2006,364015006,0.730111351837202,0.981683760389599,0.00416372689049119,0.0042640559367009,,2.9199306095444,0.971865732212941
364_2006,364,2006,Iran 2006,364016006,0.74995366363216,0.980942916777336,0.00564721218985746,0.00579115731334287,,4.39296654074832,1.01411656555511
364_2006,364,2006,Iran 2006,364016001,0.704626806939025,0.949262185098435,0.00524148455185045,0.00473808993910009,,3.3714252521403,1.00531718427316
364_2006,364,2006,Iran 2006,364016007,0.729806140323708,0.977661946935276,0.0109443470735939,0.0137142723769221,,4.21523386596927,0.961364039242894
364_2006,364,2006,Iran 2006,364016002,0.724128694306378,0.972563035236838,0.0059297406095047,0.00642036776725004,,3.92316077699446,0.989315403239005
364_2006,364,2006,Iran 2006,364016003,0.734079278078915,0.973517624448126,0.00888776485454017,0.00698993834181616,,2.14006616349627,1.06449398078268
364_2006,364,2006,Iran 2006,364016004,0.708802001141591,0.988832673486769,0.00427859588251243,0.0043815286312587,,3.06105175752007,0.980654090730176
364_2006,364,2006,Iran 2006,364016005,0.795057409518319,0.977907948789057,0.00391144824338964,0.00396818919999674,,2.52412732624256,0.963594352691458
364_2006,364,2006,Iran 2006,364017001,0.614505986993772,0.978802373668779,0.0148583493634081,0.0153603272609794,,3.99709915256284,1.09006053131376
364_2006,364,2006,Iran 2006,364017005,0.6662587557764,1.0277626250709,0.0102331334739335,0.00978929514736278,,4.92645626142983,0.953216151444242
364_2006,364,2006,Iran 2006,364017004,0.763407854805897,0.948053067637165,0.00604369652862783,0.00451190684896671,,4.44394454465607,1.07161073482951
364_2006,364,2006,Iran 2006,364017003,0.693438705435554,1.01591213568919,0.00317231616996537,0.00306712359311854,,2.37676453369383,0.981636997706579
364_2006,364,2006,Iran 2006,364017002,0.543949434376584,1.00092647923992,0.0281804102141248,0.0274199992903567,,2.10657024154984,0.962487347461906
364_2006,364,2006,Iran 2006,364018001,0.588425285739285,0.911818807365322,0,0,,5.07785766473561,1.18935482632843
364_2006,364,2006,Iran 2006,364018002,0.552670731852212,0.982710945240817,0.01129699440224,0.00955446428176302,,3.49468768306765,0.990509567107928
364_2006,364,2006,Iran 2006,364018009,0.653264878213852,1.01846309050672,0.00503702675244609,0.00546239407230949,,5.08171489471543,0.951430584008079
364_2006,364,2006,Iran 2006,364018003,0.618811829609448,1.02185410720299,0.0114674024059669,0.0160900149385574,,2.43624150449088,0.900009230740417
364_2006,364,2006,Iran 2006,364018004,0.547730694773069,0.956423040263498,0.0019720973603223,0.00189192350142459,,2.30358461620425,0.980918789783868
364_2006,364,2006,Iran 2006,364018005,0.561608274816117,0.484890286177767,0.00553720941659278,0.0094087505463609,,3.69262247840024,2.45534430987773
364_2006,364,2006,Iran 2006,364018008,0.602568873992129,1.00049123659613,0.00388725273159089,0.00366932948477009,,3.85290976359636,0.947391166657728
364_2006,364,2006,Iran 2006,364018006,0.652115076760069,0.898068425401463,0.00592165926209779,0.00644042936195746,,3.21807548636276,1.03260860019584
364_2006,364,2006,Iran 2006,364018007,0.503589265723725,0.879747573101169,0.0161438702063161,0.0174965175460372,,3.06805293513362,1.16279503099401
364_2006,364,2006,Iran 2006,364019001,0.568385724673551,0.970954024078458,0.00428127079214089,0.00464637132389836,,3.98916918353648,1.00718936029983
364_2006,364,2006,Iran 2006,364019006,0.433880187466224,0.958571324358812,0.0131991111130467,0.012806085403624,,4.44123846194239,0.926234029940635
364_2006,364,2006,Iran 2006,364019003,0.595717973300637,0.972931985492026,0.00192612062604257,0.00203946232094565,,4.45979754709284,0.977954980140771
364_2006,364,2006,Iran 2006,364019007,0.386217742970856,1.07909097589369,0.000644588230592415,0.000597343731893018,,4.35747773048165,0.842377569945583
364_2006,364,2006,Iran 2006,364019004,0.545630844443843,0.939145422403545,0.00192595590807414,0.00213566655915789,,2.2385797752143,1.06610318432416
364_2006,364,2006,Iran 2006,364019008,0.505439315693269,0.940192200401157,0.00214478350427895,0.00242084265446732,,3.01504455466974,0.964699011535534
